positionId,positionName,companyFullName,companyShortName,companySize,financeStage,industryField,companyLabelList,firstType,positionLables,industryLables,createTime,city,district,businessZones,salary,salaryMonth,workYear,jobNature,education,positionAdvantage
8230444,绩效经理,武汉蓝泰源信息技术有限公司,蓝泰源,150-500人,上市公司,"软件服务｜咨询,IT技术服务｜咨询",[],综合职能|高级管理,"['软件服务｜咨询', 'IT技术服务｜咨询', '绩效管理', '绩效考核']","['软件服务｜咨询', 'IT技术服务｜咨询', '绩效管理', '绩效考核']",2021/4/25 16:05,武汉,江夏区,,12k-18k,0,5-10年,全职,本科,五险一金 周末双休 餐补 车补
8099348,游戏投放专员,武汉山骁科技有限公司,山骁科技,15-50人,A轮,"游戏,人工智能服务","['带薪年假', '交通补助', '定期体检', '绩效奖金']",运营|编辑|客服类,['策略运营'],[],2021/4/25 13:43,武汉,洪山区,['光谷'],10k-15k,0,1-3年,全职,本科,五险一金，入职体检，老板nice，福利好
7690822,文案策划,武汉巴别塔科技有限公司,BGroup,50-150人,未融资,文化传媒,"['带薪年假', '绩效奖金', '通讯津贴', '交通补助']",运营|编辑|客服类,"['策划', '文案', '创意', '运营']",[],2021/4/25 9:58,武汉,武昌区,,3k-5k,0,1年以下,全职,本科,双休 地铁口 晋升快 互联网
7804479,NLP算法工程师,武汉烽火普天信息技术有限公司,烽火普天,50-150人,A轮,"企业服务,数据服务","['股票期权', '专项奖金', '绩效奖金', '年度旅游']",开发|测试|运维类,['自然语言处理'],[],2021/4/25 9:53,武汉,东湖新技术开发区,,15k-25k,0,1-3年,全职,本科,大牛带你飞；花样福利；年轻团队
8303295,京东旗舰店店长,千里马（武汉）电商科技有限公司,小马快修,15-50人,天使轮,软件服务｜咨询,"['股票期权', '带薪年假', '午餐补助', '定期体检']",运营|编辑|客服类,"['电商平台', '运营', 'SEO', '用户增长']","['电商平台', '运营', 'SEO', '用户增长']",2021/4/25 15:22,武汉,硚口区,,7k-10k,13,1-3年,全职,本科,扁平化管理、团队年轻化
7853842,商城运营专员,千里马（武汉）电商科技有限公司,小马快修,15-50人,天使轮,软件服务｜咨询,"['股票期权', '带薪年假', '午餐补助', '定期体检']",运营|编辑|客服类,['电商'],['电商'],2021/4/25 15:22,武汉,硚口区,,4k-6k,0,不限,全职,本科,五险一金、餐补、完善的晋升机制
8329354,大数据开发工程师,武汉远创智达科技有限公司,武汉远创智达科技有限公司,50-150人,未融资,企业服务,[],开发|测试|运维类,"['ETL', 'Spark', 'Hive', '数据实施']",[],2021/4/25 14:47,武汉,洪山区,,8k-13k,0,1-3年,全职,本科,六险一金 绩效奖金
8491767,运营经理,上海原圈网络科技有限公司,原圈科技,150-500人,A轮,"软件服务｜咨询,营销服务｜咨询","['午餐补助', '带薪年假', '定期体检', '股票期权']",运营|编辑|客服类,"['房地产行业背景', '了解房产营销', '运营经验', '销售策划经验', '实施交付', '客户成功']","['房地产行业背景', '了解房产营销', '运营经验', '销售策划经验', '实施交付', '客户成功']",2021/4/25 9:37,武汉,武昌区,,12k-20k,0,3-5年,全职,本科,独角兽公司、年终奖、五险一金、朝九晚五
5689470,前端开发工程师,武汉烽火普天信息技术有限公司,烽火普天,50-150人,A轮,"企业服务,数据服务","['股票期权', '专项奖金', '绩效奖金', '年度旅游']",开发|测试|运维类,"['前端开发', 'Web前端']",[],2021/4/25 9:53,武汉,东湖新技术开发区,,8k-15k,0,1-3年,全职,本科,"年轻团队,扁平管理,花样福利"
8542717,社群运营/用户运营,武汉不一样教育科技有限公司,精进学苑,15-50人,天使轮,"在线教育,教育｜培训,专业服务｜咨询",[],运营|编辑|客服类,"['运营', '用户增长', '活动策划', '用户留存']",[],2021/4/25 9:54,武汉,江夏区,['光谷'],5k-8k,13,1-3年,全职,不限,三个月提升职场竞争力
8543377,大数据开发运维工程师,云智汇（武汉）科技服务有限公司,云智汇科技服务,500-2000人,上市公司,数据服务,"['年底双薪', '绩效奖金', '带薪年假', '定期体检']",开发|测试|运维类,"['Java', 'Hadoop']",[],2021/4/25 8:58,武汉,东湖新技术开发区,['流芳'],10k-17k,13,3-5年,全职,本科,周末双休 年底奖金 六险一金
8382249,助理咨询顾问,武汉市中潮互联网教育有限公司,中潮教育,15-50人,未融资,"企业服务,教育",[],商业服务|专业服务,['专业服务｜咨询'],['专业服务｜咨询'],2021/4/25 8:32,武汉,洪山区,,6k-10k,0,1-3年,全职,本科,五险一金，寒暑假
8647746,速卖通运营助理/客服,武汉丹左科技有限公司,丹左科技,50-150人,不需要融资,电商平台,[],运营|编辑|客服类,"['电商平台', '客服', '售前', '售后']","['电商平台', '客服', '售前', '售后']",2021/4/24 14:23,武汉,洪山区,,4k-6k,0,不限,全职,大专,完善的培训体系 晋升机会 生日福利 节日福利
8657496,跨境电商产品开发,武汉丹左科技有限公司,丹左科技,50-150人,不需要融资,电商平台,[],产品|需求|项目类,"['电商平台', '数据分析', '跨境电商', 'B2C', '产品开发']","['电商平台', '数据分析', '跨境电商', 'B2C', '产品开发']",2021/4/24 14:23,武汉,洪山区,,5k-10k,0,1-3年,全职,大专,完善的培训体系 晋升机会 生日福利 节日福利
4604165,电商新媒体品牌策划,广州仰融贸易有限公司,仰融贸易,少于15人,不需要融资,电商,"['绩效奖金', '带薪年假', '年终分红']",市场|商务类,"['电商平台', '策划']","['电商平台', '策划']",2021/4/25 21:37,武汉,东西湖区,['吴家山'],7k-10k,0,1-3年,全职,不限,"环境好,福利多"
8126500,市场运营经理,武汉市可待科技有限公司,可待科技,15-50人,不需要融资,"IT技术服务｜咨询,软件服务｜咨询","['技能培训', '年底双薪', '专项奖金', '绩效奖金']",市场|商务类,"['电商', '广告营销', '营销', '市场推广', '市场策划', '营销策略']","['电商', '广告营销', '营销', '市场推广', '市场策划', '营销策略']",2021/4/25 9:04,武汉,洪山区,,5k-8k,0,不限,全职,大专,双休、7.5小时工作制、超长春节假期
8638980,小程序运营,武汉医普茂云科技有限公司,医普茂云,150-500人,未融资,企业服务,[],运营|编辑|客服类,"['电商平台', '运营']","['电商平台', '运营']",2021/4/24 9:09,武汉,洪山区,,6k-9k,0,1-3年,全职,本科,入职购买五险，全勤奖励，住房补贴；
8521484,产品经理,中科烽云（武汉）信息科技有限公司,中科烽云,15-50人,未融资,"软件服务｜咨询,IT技术服务｜咨询,营销服务｜咨询",[],产品|需求|项目类,"['软件服务｜咨询', 'IT技术服务｜咨询', '项目管理', '需求分析', '原型设计', '产品设计']","['软件服务｜咨询', 'IT技术服务｜咨询', '项目管理', '需求分析', '原型设计', '产品设计']",2021/4/25 13:22,武汉,江夏区,,12k-20k,14,不限,全职,大专,福利待遇好 双休   工作环境好
962492,游戏运营,武汉奇葩互动娱乐有限公司,奇葩互动,15-50人,天使轮,"游戏,文娱丨内容","['年底双薪', '带薪年假', '年度旅游', '扁平管理']",运营|编辑|客服类,['游戏'],['游戏'],2021/4/25 17:40,武汉,东湖新技术开发区,,4k-8k,0,1-3年,全职,本科,福利好，待遇佳，成长快，回报高
8643836,软件实施工程师,华链云（武汉）信息技术有限公司,华链云,15-50人,未融资,IT技术服务｜咨询,[],开发|测试|运维类,"['IT技术服务｜咨询', 'ERP', '数据库', '实施']","['IT技术服务｜咨询', 'ERP', '数据库', '实施']",2021/4/25 14:46,武汉,武昌区,,6k-10k,0,1-3年,全职,大专,行业聚焦、前景良好
8680456,运营专员,武汉善锦程商务咨询服务有限公司,善锦程,少于15人,不需要融资,,[],运营|编辑|客服类,"['软件服务｜咨询', '数据服务｜咨询', '运营', '用户增长']","['软件服务｜咨询', '数据服务｜咨询', '运营', '用户增长']",2021/4/25 12:11,武汉,汉阳区,['王家湾'],4k-7k,0,1-3年,全职,大专,工作氛围轻松，天天下午茶
8686064,商务助理,武汉扬程互联科技有限公司,扬程互联,150-500人,不需要融资,"移动互联网,电商","['年底双薪', '绩效奖金', '年终分红', '带薪年假']",销售类,"['商务助理', '数据处理']","['商务助理', '数据处理']",2021/4/25 15:28,武汉,洪山区,,4k-8k,0,1-3年,全职,大专,五险一金 员工食堂 年终奖金 免费下午茶
8613613,用户运营,武汉夜莺科技有限公司,夜莺科技,150-500人,A轮,企业服务,"['扁平管理', '年终奖', '弹性工作', '大牛多']",运营|编辑|客服类,"['运营', '在线客服', '客服']",[],2021/4/23 15:07,武汉,洪山区,,4k-6k,0,不限,全职,不限,福利多 涨薪快 下午茶 5A写字楼 扁平化管理
8666495,游戏广告投放,武汉扬程互联科技有限公司,扬程互联,150-500人,不需要融资,"移动互联网,电商","['年底双薪', '绩效奖金', '年终分红', '带薪年假']",市场|商务类,"['游戏', '头条']","['游戏', '头条']",2021/4/25 10:29,武汉,洪山区,,5k-10k,0,1-3年,全职,本科,五险一金 员工食堂 年终奖金 免费下午茶
8404577,数据产品经理,丰图科技（深圳）有限公司武汉分公司,丰图科技,150-500人,不需要融资,"人工智能服务,IT技术服务｜咨询",[],产品|需求|项目类,"['数据', '产品设计']",[],2021/4/23 16:39,武汉,东湖新技术开发区,['流芳'],12k-23k,0,3-5年,全职,本科,双休
8341303,产品运营,丰图科技（深圳）有限公司武汉分公司,丰图科技,150-500人,不需要融资,"人工智能服务,IT技术服务｜咨询",[],运营|编辑|客服类,[],[],2021/4/23 16:39,武汉,江岸区,,18k-22k,13,5-10年,全职,本科,团队大牛，平台背景强
8484011,etl工程师,上海智隆信息技术股份有限公司,智隆信息,150-500人,不需要融资,"教育,软件开发","['扁平管理', '技能培训', '帅哥多', '节日礼物']",开发|测试|运维类,"['ETL', '数据仓库']",[],2021/4/23 10:05,武汉,洪山区,,10k-15k,13,3-5年,全职,本科,五险一金 下午茶
8484087,bi工程师,上海智隆信息技术股份有限公司,智隆信息,150-500人,不需要融资,"教育,软件开发","['扁平管理', '技能培训', '帅哥多', '节日礼物']",开发|测试|运维类,"['数仓建模', '数据分析']",[],2021/4/23 10:05,武汉,洪山区,,8k-12k,13,1-3年,全职,本科,五险一金 带薪年假 下午茶
8081117,数据平台产品经理,武汉物易云通网络科技有限公司,武汉物易云通网络科技,150-500人,A轮,物流平台,"['带薪年假', '岗位晋升', '管理规范', '五险一金']",产品|需求|项目类,"['B端产品', '数据分析']",[],2021/4/23 10:09,武汉,东湖新技术开发区,,14k-22k,13,5-10年,全职,本科,双休 五险一金
8611143,供应链产品经理,武汉物易云通网络科技有限公司,武汉物易云通网络科技,150-500人,A轮,物流平台,"['带薪年假', '岗位晋升', '管理规范', '五险一金']",产品|需求|项目类,"['物流平台', 'ERP', 'B2B', '供应链平台']","['物流平台', 'ERP', 'B2B', '供应链平台']",2021/4/23 10:09,武汉,东湖新技术开发区,,18k-28k,0,5-10年,全职,本科,双休 五险一金 节日福利 团建活动 年终奖
7346739,广告投放专员,惠州市宝高网络科技有限公司,宝高科技,50-150人,不需要融资,营销服务｜咨询,[],市场|商务类,['游戏'],['游戏'],2021/4/23 9:33,武汉,洪山区,,5k-8k,0,1-3年,全职,本科,福利待遇优厚
5783796,产品经理（金融大数据方向）,中诚信征信有限公司,中诚信征信,150-500人,不需要融资,"数据服务｜咨询,人工智能服务",[],产品|需求|项目类,"['人工智能服务', '科技金融', '产品策划', '数据分析', '项目管理', '产品设计']","['人工智能服务', '科技金融', '产品策划', '数据分析', '项目管理', '产品设计']",2021/4/22 15:59,武汉,武昌区,"['中北路', '东湖路', '水果湖']",10k-15k,0,1-3年,全职,本科,大数据 行业领导者、周五7小时
8457546,会计,湖北神州顺利办科技有限公司,神州顺利办,150-500人,上市公司,专业服务｜咨询,[],综合职能|高级管理,"['服务行业、咨询', '鉴证咨询服务', '总账', '财务', '审计']","['服务行业、咨询', '鉴证咨询服务', '总账', '财务', '审计']",2021/4/23 18:49,武汉,武昌区,['积玉桥'],4k-6k,0,1-3年,全职,大专,学习和成长，样样都给你
8667441,经纪运营,上海帛仑文化传播有限公司,帛仑文化,15-50人,A轮,"营销服务｜咨询,MCN｜直播平台,文化传媒",[],文娱|传媒|艺术|体育,"['音频｜视频媒体', '短视频', '哔哩哔哩']","['音频｜视频媒体', '短视频', '哔哩哔哩']",2021/4/22 11:44,武汉,洪山区,,4k-8k,0,1-3年,全职,不限,发展空间大，晋升速度快
7751619,抖音短视频达人,湖南无忧娱乐有限公司,无忧传媒,500-2000人,天使轮,"移动互联网,文娱丨内容",[],文娱|传媒|艺术|体育,"['直播', '媒体']","['直播', '媒体']",2021/4/24 16:54,武汉,武昌区,['东亭'],15k-30k,0,不限,全职,大专,无忧传媒素人网孵化能力强大的机构
7198116,直播审核经理/直播审核主管,拉勾猎头,拉勾猎头,500-2000人,D轮及以上,专业服务｜咨询,"['一手内推信息', '猎头专业服务', '名企保面试', '精准高效对接']",运营|编辑|客服类,[],[],2021/3/18 10:32,武汉,洪山区,['光谷'],12k-20k,0,3-5年,全职,本科,大厂
8675118,新媒体运营（海外/英语）,武汉乐薇电子商务有限公司,武汉乐薇,50-150人,未融资,电商,"['绩效奖金', '带薪年假', '扁平管理', '五险一金']",运营|编辑|客服类,"['电商平台', '社交平台', '运营', '活动策划', '海外运营', '网络推广']","['电商平台', '社交平台', '运营', '活动策划', '海外运营', '网络推广']",2021/4/23 11:45,武汉,东湖新技术开发区,,6k-10k,13,不限,全职,本科,年轻 活力 朝气 免费零食 人性化 nice领导
8288423,项目工程师,帆软软件有限公司,帆软软件,500-2000人,不需要融资,数据服务｜咨询,"['技能培训', '股票期权', '带薪年假', '年度旅游']",生产|加工|制造,"['sql', '项目统筹', '项目实施', '软件实施']",[],2021/4/21 14:54,武汉,江岸区,,10k-14k,0,1-3年,全职,本科,额外房补 带薪年假 扁平管理 五险一金
8673737,会员运营,武汉市金禾穗餐饮管理有限公司,武汉市金禾穗餐饮管理有限公司,2000人以上,不需要融资,消费生活,[],运营|编辑|客服类,"['消费生活', '运营', '会员体系', '用户增长', '用户留存']","['消费生活', '运营', '会员体系', '用户增长', '用户留存']",2021/4/23 10:02,武汉,江汉区,,6k-12k,13,1-3年,全职,本科,团队open 晋升空间大 学习培训机会多多
8474703,资深新媒体运营,未有（北京）科技有限公司,未有科技,50-150人,未融资,"人工智能服务,数据服务｜咨询","['带薪年假', '午餐补助', '绩效奖金', '股票期权']",运营|编辑|客服类,['运营'],[],2021/4/23 11:14,武汉,洪山区,,10k-20k,0,3-5年,全职,本科,发展空间大
8596323,IT审计 (MJ025566),北京小米科技有限责任公司,小米集团,2000人以上,上市公司,"智能硬件,电商平台","['快速成长', '免费班车', '扁平管理', '技能培训']",综合职能|高级管理,"['IT审计', 'SQL', 'Python']",[],2021/4/21 10:26,武汉,洪山区,,13k-20k,14,3-5年,全职,本科,世界500强、科技互联网公司
8452890,社群运营主管,湖北一池云锦互联网科技有限公司,一池云锦,50-150人,未融资,移动互联网,[],运营|编辑|客服类,"['护肤品', '美妆', '社群运营']","['护肤品', '美妆', '社群运营']",2021/4/23 15:39,武汉,江岸区,"['竹叶山', '后湖', '花桥']",10k-15k,13,3-5年,全职,大专,五险一金、交通通讯贴、全勤、法定节假日休
8443224,垂直培训实习生（武汉）,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",运营|编辑|客服类,['运营'],[],2021/4/28 5:18,武汉,武昌区,,2k-4k,0,在校/应届,实习,本科,"下午茶,健身瑜伽,团队氛围好,扁平管理"
8224908,视觉编导负责人,北京字节跳动网络技术有限公司,字节跳动,2000人以上,D轮及以上,"内容资讯,短视频","['扁平管理', '弹性工作', '就近租房补贴', '六险一金']",设计类,"['内容资讯', '短视频', '平面']","['内容资讯', '短视频', '平面']",2021/4/28 5:09,武汉,洪山区,,15k-30k,0,1-3年,全职,本科,"六险一金,团队氛围好,晋升空间大,餐补"
5441608,ios开发工程师,湖北盛天网络技术股份有限公司,盛天网络,500-2000人,上市公司,游戏,"['专项奖金', '五险一金', '通讯津贴', '交通补助']",开发|测试|运维类,"['游戏', '移动端', 'IOS']","['游戏', '移动端', 'IOS']",2021/4/26 18:45,武汉,东湖新技术开发区,,10k-15k,0,3-5年,全职,本科,福利好 发展快
8198891,MCN商务,湖北盛天网络技术股份有限公司,盛天网络,500-2000人,上市公司,游戏,"['专项奖金', '五险一金', '通讯津贴', '交通补助']",MCN|直播|网红,"['直播', 'MCN']","['直播', 'MCN']",2021/4/26 18:45,武汉,江夏区,,6k-9k,14,1-3年,全职,本科,上市公司 大平台 靠谱
8318498,高级产品经理,武汉福禄网络科技有限公司,武汉福禄网络科技,500-2000人,上市公司,"电商平台,IT技术服务｜咨询","['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",产品|需求|项目类,"['电商平台', '游戏', '产品策划', '产品设计', '原型设计']","['电商平台', '游戏', '产品策划', '产品设计', '原型设计']",2021/4/26 18:17,武汉,江夏区,['流芳'],15k-25k,13,5-10年,全职,本科,薪资看齐一线，氛围轻松，加班少于大部分公司
8687410,高级产品活动运营,武汉福禄网络科技有限公司,武汉福禄网络科技,500-2000人,上市公司,"电商平台,IT技术服务｜咨询","['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",运营|编辑|客服类,"['SaaS', '2B']","['SaaS', '2B']",2021/4/26 12:09,武汉,东湖新技术开发区,,17k-22k,0,5-10年,全职,大专,高薪
8379598,WPS官方客服,北京金山办公软件股份有限公司,金山办公软件,2000人以上,上市公司,"工具类产品,软件服务｜咨询","['年底双薪', '节日礼物', '技能培训', '绩效奖金']",运营|编辑|客服类,"['工具类产品', '软件服务｜咨询', '客服', '售后', '质检', '接听客服']","['工具类产品', '软件服务｜咨询', '客服', '售后', '质检', '接听客服']",2021/4/26 10:32,武汉,江夏区,,4k-7k,0,1-3年,全职,大专,正式编制，平台稳定，五险一金
8678953,产品经理,北京金山办公软件股份有限公司,金山办公软件,2000人以上,上市公司,"工具类产品,软件服务｜咨询","['年底双薪', '节日礼物', '技能培训', '绩效奖金']",产品|需求|项目类,"['工具类产品', '产品策划', '用户研究', '需求分析', '竞品分析']","['工具类产品', '产品策划', '用户研究', '需求分析', '竞品分析']",2021/4/25 19:01,武汉,洪山区,,15k-30k,14,3-5年,全职,本科,技术前沿、氛围浓厚、福利待遇优
7808035,高级商务经理(流量工作室方向),常相伴（武汉）科技有限公司,伴伴,500-2000人,不需要融资,社交平台,"['午餐补助', '弹性工作', '扁平管理', '带薪年假']",市场|商务类,"['市场分析', '渠道', '会展拓展', '推广']",[],2021/4/22 10:24,武汉,洪山区,,15k-25k,0,3-5年,全职,本科,时间自由、工作环境好、薪资待遇高
8210770,高级直播商务,常相伴（武汉）科技有限公司,伴伴,500-2000人,不需要融资,社交平台,"['午餐补助', '弹性工作', '扁平管理', '带薪年假']",MCN|直播|网红,"['社交', '游戏', '活动策略', '商务建联', '抖音']","['社交', '游戏', '活动策略', '商务建联', '抖音']",2021/4/22 10:24,武汉,洪山区,,6k-11k,0,不限,全职,大专,扁平管理 高效沟通 年轻态 快速迭代
8163760,项目经理,武汉市可待科技有限公司,可待科技,15-50人,不需要融资,"IT技术服务｜咨询,软件服务｜咨询","['技能培训', '年底双薪', '专项奖金', '绩效奖金']",产品|需求|项目类,"['企业服务', '工具软件', '项目管理', '解决方案', '需求分析']","['企业服务', '工具软件', '项目管理', '解决方案', '需求分析']",2021/4/21 14:24,武汉,洪山区,,8k-15k,0,1-3年,全职,本科,双休、不加班、追求成果
8659087,短视频编导,武汉速诺科技有限公司,速诺科技,15-50人,不需要融资,"游戏,工具类产品","['美女多', '帅哥多', '员工旅游', '零食小柜']",文娱|传媒|艺术|体育,['短视频'],['短视频'],2021/4/21 11:10,武汉,洪山区,['光谷'],8k-12k,13,1-3年,全职,大专,不加班，周末双休，入职缴纳五险一金，氛围好
7688703,主播运营（管培生）,武汉赢城文化传媒有限公司,赢城传媒,150-500人,不需要融资,文娱丨内容,[],MCN|直播|网红,"['休闲｜娱乐', '视频直播']","['休闲｜娱乐', '视频直播']",2021/4/24 15:28,武汉,洪山区,,4k-8k,0,1-3年,全职,本科,五险，生日福利，节假日福利，团建活动
6327402,主播运营,武汉赢城文化传媒有限公司,赢城传媒,150-500人,不需要融资,文娱丨内容,[],运营|编辑|客服类,"['休闲｜娱乐', '运营']","['休闲｜娱乐', '运营']",2021/4/24 15:28,武汉,洪山区,,3k-6k,0,不限,全职,不限,五险，节日福利，生日福利，包住
8293662,数据运营主管,武汉得力智能办公研究院有限公司,得力智能办公研究院,50-150人,不需要融资,移动互联网,[],产品|需求|项目类,"['软件服务｜咨询', '数据服务｜咨询', 'SQL', '数据分析']","['软件服务｜咨询', '数据服务｜咨询', 'SQL', '数据分析']",2021/4/21 9:36,武汉,洪山区,['徐东'],7k-14k,13,1-3年,全职,本科,千万级用户平台、快速晋升通道、双休
8534583,产品经理,小城科技（武汉）有限公司,小城科技,15-50人,不需要融资,"消费生活,软件开发",[],产品|需求|项目类,"['电商平台', '产品策划', '用户研究', '需求分析', '项目管理']","['电商平台', '产品策划', '用户研究', '需求分析', '项目管理']",2021/4/22 14:29,武汉,武昌区,['紫阳'],12k-15k,0,3-5年,全职,大专,集团会员解决方案运营商
6031863,产品专员,深圳花儿绽放网络科技股份有限公司,花儿绽放网络科技,50-150人,上市公司,营销服务｜咨询,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",产品|需求|项目类,"['移动互联网', '广告营销', '交互设计', '产品设计', '网页']","['移动互联网', '广告营销', '交互设计', '产品设计', '网页']",2021/4/20 9:46,武汉,东湖新技术开发区,,7k-10k,0,1-3年,全职,本科,"互动游戏,小程序,快速成长"
8407511,数据开发工程师(离线计算方向)（武汉）,招商证券股份有限公司,招商证券,2000人以上,上市公司,金融业,"['全牌照券商', '双A级', '上市公司', '优质培训体系']",开发|测试|运维类,"['金融业', '数据仓库']","['金融业', '数据仓库']",2021/4/20 9:22,武汉,洪山区,,10k-20k,0,1-3年,全职,本科,金融科技
8635092,社群运营,武汉牛赞赞科技有限公司,牛赞赞科技,150-500人,B轮,电商,"['年底双薪', '绩效奖金', '午餐补助', '带薪年假']",MCN|直播|网红,[],[],2021/4/19 9:05,武汉,洪山区,"['关山', '光谷']",7k-10k,13,3-5年,全职,本科,五险一金 绩效奖金 扁平管理 岗位晋升
6031863,产品专员,深圳花儿绽放网络科技股份有限公司,花儿绽放网络科技,50-150人,上市公司,营销服务｜咨询,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",产品|需求|项目类,"['移动互联网', '广告营销', '交互设计', '产品设计', '网页']","['移动互联网', '广告营销', '交互设计', '产品设计', '网页']",2021/4/20 9:46,武汉,东湖新技术开发区,,7k-10k,0,1-3年,全职,本科,"互动游戏,小程序,快速成长"
8328024,数据开发工程师,武汉得力智能办公研究院有限公司,得力智能办公研究院,50-150人,不需要融资,移动互联网,[],开发|测试|运维类,"['数仓建模', '数据挖掘', '数据架构', '数据库开发']",[],2021/4/21 9:36,武汉,洪山区,['徐东'],12k-18k,13,3-5年,全职,本科,年底双薪、周末双休、丰厚年终、晋升明确
7211657,运营助理,惠州市宝高网络科技有限公司,宝高科技,50-150人,不需要融资,营销服务｜咨询,[],运营|编辑|客服类,"['运营', '游戏运营']",[],2021/4/19 14:06,武汉,洪山区,['光谷'],5k-10k,0,不限,全职,本科,"竞争力薪资,人性化福利,发展机会多"
7223028,项目专员,武汉理工数字传播工程有限公司,理工数字,150-500人,D轮及以上,"数据服务｜咨询,工具类产品","['一年16薪', '通讯津贴', '交通补助', '过节福利']",产品|需求|项目类,['项目管理'],[],2021/4/19 14:11,武汉,洪山区,,4k-6k,0,不限,全职,本科,年终奖、平台好、五险一金、周末双休
8511044,产品总监,武汉理工数字传播工程有限公司,理工数字,150-500人,D轮及以上,"数据服务｜咨询,工具类产品","['一年16薪', '通讯津贴', '交通补助', '过节福利']",产品|需求|项目类,['在线教育'],['在线教育'],2021/4/19 14:11,武汉,洪山区,"['珞南', '珞狮南路', '街道口']",20k-40k,16,5-10年,全职,本科,16薪
8158342,综合支持岗（全资子公司）,腾讯科技（深圳）有限公司,腾讯,2000人以上,上市公司,"游戏,社交媒体,音频｜视频媒体","['免费班车', '成长空间', '年度旅游', '岗位晋升']",综合职能|高级管理,['文员'],[],2021/4/19 10:09,武汉,江夏区,,6k-8k,0,1-3年,全职,本科,五险一金 公司规模大 免费班车
8613399,运营产品/策划专家(J12501),朗新科技集团股份有限公司,朗新科技,2000人以上,上市公司,软件服务｜咨询,"['技能培训', '年底双薪', '带薪年假', '岗位晋升']",运营|编辑|客服类,['活动运营'],[],2021/4/19 16:02,武汉,洪山区,,15k-30k,0,不限,全职,不限,专业的团队，极具成长性挑战性
8666266,大数据工程师,湖北菲桐企业管理咨询有限公司,菲桐企业管理咨询,50-150人,未融资,企业服务,[],开发|测试|运维类,['数据服务｜咨询'],['数据服务｜咨询'],2021/4/22 10:21,武汉,洪山区,,20k-30k,0,3-5年,全职,本科,晋升空间大
8636067,嵌入式软件开发,湖北翘楚科技有限公司,翘楚科技,15-50人,未融资,"智能硬件,人工智能服务",[],开发|测试|运维类,"['深度学习', 'CUDA', 'TensorRT', 'DeepStream']",[],2021/4/19 16:41,武汉,洪山区,,15k-20k,0,1-3年,全职,本科,初创团队，更广阔的晋升空间
8581984,算法工程师,北京国信创新科技股份有限公司,国信创新,150-500人,不需要融资,移动互联网,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",开发|测试|运维类,"['Hive', 'SQLServer', 'MySQL', 'ETL']",[],2021/4/19 14:09,武汉,洪山区,,8k-13k,0,3-5年,全职,本科,入职缴纳五险一金，周末双休，团队氛围良好
8494521,舆情分析师,北京清博智能科技有限公司,清博智能,150-500人,A轮,数据服务｜咨询,"['绩效奖金', '带薪年假', '五险一金', '股票期权']",运营|编辑|客服类,"['编辑', '主编', '副主编', '采编']",[],2021/4/22 11:26,武汉,洪山区,,5k-10k,0,1-3年,全职,本科,周末双休、五险一金、公司平台
8287667,数据开发-python（WHY1106）,招银云创信息技术有限公司,招银云创,500-2000人,不需要融资,"IT技术服务｜咨询,软件服务｜咨询","['定期体检', '带薪年假', '五险一金', '补充医疗']",开发|测试|运维类,"['软件服务｜咨询', '数据服务｜咨询', 'Oracle', 'Python', '数据架构']","['软件服务｜咨询', '数据服务｜咨询', 'Oracle', 'Python', '数据架构']",2021/4/16 14:29,武汉,东湖新技术开发区,,10k-20k,15,3-5年,全职,本科,平台大 年终奖
8661563,机器学习算法工程师,武汉数洪云通科技有限公司,数洪云通,15-50人,未融资,数据服务 信息安全,[],开发|测试|运维类,"['数据服务｜咨询', 'IT技术服务｜咨询', '深度学习', '数据挖掘']","['数据服务｜咨询', 'IT技术服务｜咨询', '深度学习', '数据挖掘']",2021/4/21 15:10,武汉,武昌区,['徐家棚'],12k-16k,0,1-3年,全职,本科,有发展前景，能增长见闻，提升技术实力。
8494521,舆情分析师,北京清博智能科技有限公司,清博智能,150-500人,A轮,数据服务｜咨询,"['绩效奖金', '带薪年假', '五险一金', '股票期权']",运营|编辑|客服类,"['编辑', '主编', '副主编', '采编']",[],2021/4/22 11:26,武汉,洪山区,,5k-10k,0,1-3年,全职,本科,周末双休、五险一金、公司平台
4161819,java中级开发工程师,武汉联合创想科技有限公司,联合创想,15-50人,未融资,"在线教育,教育｜培训",[],开发|测试|运维类,"['在线教育', '教育｜培训', '软件开发', 'Java']","['在线教育', '教育｜培训', '软件开发', 'Java']",2021/4/21 14:57,武汉,洪山区,['珞狮南路'],8k-10k,0,1-3年,全职,大专,"五险一金,周末双休,年终奖金,项目奖金"
8605123,催收外访司机,武汉龙方商务咨询有限公司,龙方商务咨询,150-500人,不需要融资,"科技金融,专业服务｜咨询,金融业",[],金融类,"['金融业', '风控']","['金融业', '风控']",2021/4/21 15:13,武汉,江岸区,,11k-20k,0,不限,全职,不限,五险 节假日福利 奖金
